,holiday,workingday,temp,atemp,humidity,windspeed,count,season_1,season_2,season_3,season_4,weather_1,weather_2,weather_3,weather_4,hour,day,month,year
295,0,1,8.2,9.09,40,22.0028,144,1,0,0,0,1,0,0,0,18,3,1,0
296,0,1,6.56,7.575,47,16.9979,99,1,0,0,0,1,0,0,0,19,3,1,0
297,0,1,6.56,7.575,47,15.0013,64,1,0,0,0,1,0,0,0,20,3,1,0
298,0,1,5.74,6.06,46,19.9995,40,1,0,0,0,1,0,0,0,21,3,1,0
299,0,1,5.74,6.06,46,22.0028,30,1,0,0,0,1,0,0,0,22,3,1,0
300,0,1,4.92,6.82,50,12.998,15,1,0,0,0,1,0,0,0,23,3,1,0
301,0,1,4.92,6.82,50,12.998,14,1,0,0,0,1,0,0,0,0,4,1,0
302,0,1,4.1,6.06,54,11.0014,5,1,0,0,0,1,0,0,0,1,4,1,0
303,0,1,4.1,6.06,54,8.9981,1,1,0,0,0,1,0,0,0,2,4,1,0
304,0,1,4.1,6.82,54,7.0015,1,1,0,0,0,1,0,0,0,3,4,1,0
305,0,1,4.1,6.82,54,6.0032,8,1,0,0,0,1,0,0,0,5,4,1,0
306,0,1,4.1,9.09,54,0.0,17,1,0,0,0,1,0,0,0,6,4,1,0
307,0,1,4.1,6.06,74,11.0014,70,1,0,0,0,1,0,0,0,7,4,1,0
308,0,1,4.92,8.335,68,0.0,158,1,0,0,0,1,0,0,0,8,4,1,0
309,0,1,5.74,7.575,69,8.9981,117,1,0,0,0,1,0,0,0,9,4,1,0
310,0,1,7.38,9.09,55,12.998,44,1,0,0,0,1,0,0,0,10,4,1,0
311,0,1,7.38,8.335,51,19.0012,53,1,0,0,0,1,0,0,0,11,4,1,0
312,0,1,8.2,9.85,44,16.9979,61,1,0,0,0,1,0,0,0,12,4,1,0
313,0,1,9.02,9.85,37,26.0027,77,1,0,0,0,1,0,0,0,13,4,1,0
314,0,1,9.02,10.605,41,19.0012,64,1,0,0,0,1,0,0,0,14,4,1,0
315,0,1,9.84,12.12,38,11.0014,68,1,0,0,0,1,0,0,0,15,4,1,0
316,0,1,9.02,12.12,41,7.0015,90,1,0,0,0,1,0,0,0,16,4,1,0
317,0,1,9.02,11.365,41,11.0014,159,1,0,0,0,1,0,0,0,17,4,1,0
318,0,1,8.2,12.88,47,0.0,139,1,0,0,0,1,0,0,0,18,4,1,0
319,0,1,6.56,9.85,59,6.0032,92,1,0,0,0,1,0,0,0,19,4,1,0
320,0,1,7.38,12.12,59,0.0,68,1,0,0,0,1,0,0,0,20,4,1,0
321,0,1,6.56,11.365,69,0.0,52,1,0,0,0,1,0,0,0,21,4,1,0
322,0,1,6.56,11.365,69,0.0,36,1,0,0,0,0,1,0,0,22,4,1,0
323,0,1,7.38,12.12,55,0.0,27,1,0,0,0,0,1,0,0,23,4,1,0
324,0,0,7.38,12.12,55,0.0,28,1,0,0,0,1,0,0,0,0,5,1,0
325,0,0,6.56,9.85,59,6.0032,20,1,0,0,0,0,1,0,0,1,5,1,0
326,0,0,6.56,9.85,59,6.0032,12,1,0,0,0,0,1,0,0,2,5,1,0
327,0,0,6.56,11.365,59,0.0,8,1,0,0,0,0,1,0,0,3,5,1,0
328,0,0,6.56,11.365,59,0.0,5,1,0,0,0,0,1,0,0,4,5,1,0
329,0,0,6.56,11.365,59,0.0,1,1,0,0,0,1,0,0,0,5,5,1,0
330,0,0,5.74,8.335,63,7.0015,3,1,0,0,0,1,0,0,0,6,5,1,0
331,0,0,5.74,10.605,63,0.0,10,1,0,0,0,1,0,0,0,7,5,1,0
332,0,0,5.74,7.575,63,8.9981,23,1,0,0,0,1,0,0,0,8,5,1,0
333,0,0,6.56,9.09,64,8.9981,33,1,0,0,0,1,0,0,0,9,5,1,0
334,0,0,7.38,9.85,59,11.0014,59,1,0,0,0,1,0,0,0,10,5,1,0
335,0,0,8.2,9.85,55,15.0013,72,1,0,0,0,1,0,0,0,11,5,1,0
336,0,0,9.84,11.365,48,15.0013,89,1,0,0,0,1,0,0,0,12,5,1,0
337,0,0,11.48,12.88,38,19.9995,101,1,0,0,0,1,0,0,0,13,5,1,0
338,0,0,12.3,14.395,39,19.0012,118,1,0,0,0,1,0,0,0,14,5,1,0
339,0,0,13.12,15.91,36,12.998,129,1,0,0,0,0,1,0,0,15,5,1,0
340,0,0,13.94,16.665,34,12.998,128,1,0,0,0,0,1,0,0,16,5,1,0
341,0,0,13.12,15.15,36,19.0012,83,1,0,0,0,0,1,0,0,17,5,1,0
342,0,0,12.3,14.395,45,16.9979,84,1,0,0,0,0,1,0,0,18,5,1,0
343,0,0,13.12,15.15,39,16.9979,74,1,0,0,0,0,1,0,0,19,5,1,0
344,0,0,13.12,15.15,39,16.9979,41,1,0,0,0,0,1,0,0,20,5,1,0
345,0,0,13.12,15.15,39,15.0013,57,1,0,0,0,0,1,0,0,21,5,1,0
346,0,0,12.3,15.91,42,7.0015,26,1,0,0,0,0,1,0,0,22,5,1,0
347,0,0,12.3,14.395,45,19.0012,44,1,0,0,0,1,0,0,0,23,5,1,0
348,0,0,10.66,15.15,56,0.0,39,1,0,0,0,1,0,0,0,0,6,1,0
349,0,0,10.66,13.635,56,8.9981,23,1,0,0,0,1,0,0,0,1,6,1,0
350,0,0,10.66,14.395,56,6.0032,16,1,0,0,0,1,0,0,0,2,6,1,0
351,0,0,9.02,13.635,69,0.0,15,1,0,0,0,1,0,0,0,3,6,1,0
352,0,0,10.66,12.88,56,11.0014,1,1,0,0,0,1,0,0,0,4,6,1,0
353,0,0,10.66,12.88,56,11.0014,2,1,0,0,0,0,1,0,0,5,6,1,0
354,0,0,10.66,12.88,56,11.0014,1,1,0,0,0,0,1,0,0,6,6,1,0
355,0,0,9.84,10.605,56,19.9995,3,1,0,0,0,0,1,0,0,7,6,1,0
356,0,0,9.02,10.605,55,19.0012,18,1,0,0,0,1,0,0,0,8,6,1,0
357,0,0,9.02,10.605,51,16.9979,32,1,0,0,0,1,0,0,0,9,6,1,0
358,0,0,9.02,10.605,51,19.0012,79,1,0,0,0,1,0,0,0,10,6,1,0
359,0,0,9.84,11.365,44,16.9979,93,1,0,0,0,1,0,0,0,11,6,1,0
360,0,0,9.84,10.605,41,19.0012,104,1,0,0,0,1,0,0,0,12,6,1,0
361,0,0,10.66,11.365,35,19.9995,118,1,0,0,0,1,0,0,0,13,6,1,0
362,0,0,11.48,13.635,36,16.9979,91,1,0,0,0,1,0,0,0,14,6,1,0
363,0,0,10.66,12.12,38,16.9979,113,1,0,0,0,1,0,0,0,15,6,1,0
364,0,0,9.84,11.365,38,15.0013,99,1,0,0,0,1,0,0,0,16,6,1,0
365,0,0,9.02,10.605,37,16.9979,105,1,0,0,0,1,0,0,0,17,6,1,0
366,0,0,8.2,10.605,40,11.0014,67,1,0,0,0,1,0,0,0,18,6,1,0
367,0,0,7.38,9.85,47,8.9981,61,1,0,0,0,1,0,0,0,19,6,1,0
368,0,0,7.38,9.85,47,11.0014,57,1,0,0,0,1,0,0,0,20,6,1,0
369,0,0,7.38,9.85,51,11.0014,28,1,0,0,0,1,0,0,0,21,6,1,0
370,0,0,8.2,10.605,49,8.9981,21,1,0,0,0,0,1,0,0,22,6,1,0
371,0,0,8.2,11.365,40,7.0015,18,1,0,0,0,0,1,0,0,23,6,1,0
372,1,0,8.2,9.85,47,15.0013,17,1,0,0,0,0,1,0,0,0,0,1,0
373,1,0,8.2,9.85,44,12.998,16,1,0,0,0,0,1,0,0,1,0,1,0
374,1,0,7.38,8.335,43,16.9979,8,1,0,0,0,0,1,0,0,2,0,1,0
375,1,0,7.38,9.09,43,12.998,2,1,0,0,0,0,1,0,0,3,0,1,0
376,1,0,7.38,9.85,43,8.9981,3,1,0,0,0,0,1,0,0,4,0,1,0
377,1,0,7.38,9.85,43,11.0014,1,1,0,0,0,0,1,0,0,5,0,1,0
378,1,0,7.38,9.09,43,12.998,5,1,0,0,0,0,1,0,0,6,0,1,0
379,1,0,6.56,9.09,50,8.9981,13,1,0,0,0,0,1,0,0,7,0,1,0
380,1,0,6.56,7.575,47,15.0013,33,1,0,0,0,0,1,0,0,8,0,1,0
381,1,0,6.56,7.575,47,15.0013,47,1,0,0,0,0,1,0,0,9,0,1,0
382,1,0,6.56,7.575,50,16.9979,57,1,0,0,0,0,1,0,0,10,0,1,0
383,1,0,6.56,7.575,55,12.998,64,1,0,0,0,0,1,0,0,11,0,1,0
384,1,0,7.38,9.85,47,8.9981,80,1,0,0,0,0,1,0,0,12,0,1,0
385,1,0,7.38,9.85,47,8.9981,93,1,0,0,0,0,1,0,0,13,0,1,0
386,1,0,7.38,10.605,43,7.0015,86,1,0,0,0,0,1,0,0,14,0,1,0
387,1,0,8.2,10.605,47,11.0014,93,1,0,0,0,0,1,0,0,15,0,1,0
388,1,0,8.2,10.605,47,11.0014,82,1,0,0,0,0,1,0,0,16,0,1,0
389,1,0,8.2,9.85,51,12.998,71,1,0,0,0,1,0,0,0,17,0,1,0
390,1,0,7.38,8.335,55,16.9979,92,1,0,0,0,0,1,0,0,18,0,1,0
391,1,0,7.38,9.09,59,12.998,60,1,0,0,0,0,0,1,0,19,0,1,0
392,1,0,6.56,7.575,80,12.998,33,1,0,0,0,0,0,1,0,20,0,1,0
393,1,0,6.56,7.575,80,12.998,27,1,0,0,0,0,0,1,0,21,0,1,0
394,1,0,5.74,6.06,93,16.9979,13,1,0,0,0,0,0,1,0,22,0,1,0
395,1,0,6.56,6.82,86,19.0012,4,1,0,0,0,0,0,1,0,23,0,1,0
396,0,1,8.2,9.09,86,22.0028,3,1,0,0,0,0,1,0,0,12,1,1,0
397,0,1,8.2,9.85,86,15.0013,22,1,0,0,0,0,1,0,0,13,1,1,0
398,0,1,9.02,11.365,80,11.0014,28,1,0,0,0,0,1,0,0,14,1,1,0
399,0,1,9.02,11.365,87,11.0014,35,1,0,0,0,0,1,0,0,15,1,1,0
400,0,1,9.02,11.365,87,12.998,61,1,0,0,0,0,1,0,0,16,1,1,0
401,0,1,9.02,11.365,82,12.998,125,1,0,0,0,0,1,0,0,17,1,1,0
402,0,1,9.02,11.365,80,11.0014,133,1,0,0,0,0,1,0,0,18,1,1,0
403,0,1,9.02,11.365,80,8.9981,99,1,0,0,0,0,1,0,0,19,1,1,0
404,0,1,9.02,13.635,87,0.0,83,1,0,0,0,0,1,0,0,20,1,1,0
405,0,1,9.02,12.12,93,7.0015,41,1,0,0,0,0,1,0,0,21,1,1,0
406,0,1,9.02,12.88,93,6.0032,33,1,0,0,0,0,1,0,0,22,1,1,0
407,0,1,9.02,13.635,93,0.0,20,1,0,0,0,0,1,0,0,23,1,1,0
408,0,1,9.02,13.635,93,0.0,3,1,0,0,0,0,1,0,0,0,2,1,0
409,0,1,9.02,11.365,93,8.9981,7,1,0,0,0,0,0,1,0,1,2,1,0
410,0,1,9.02,11.365,93,8.9981,3,1,0,0,0,0,0,1,0,2,2,1,0
411,0,1,9.02,11.365,93,8.9981,2,1,0,0,0,0,0,1,0,4,2,1,0
412,0,1,9.02,12.88,93,6.0032,7,1,0,0,0,0,1,0,0,5,2,1,0
413,0,1,9.02,12.88,93,6.0032,32,1,0,0,0,0,1,0,0,6,2,1,0
414,0,1,9.84,12.88,92,7.0015,90,1,0,0,0,0,1,0,0,7,2,1,0
415,0,1,9.84,12.88,93,7.0015,197,1,0,0,0,0,1,0,0,8,2,1,0
416,0,1,9.84,12.88,93,7.0015,109,1,0,0,0,0,1,0,0,9,2,1,0
417,0,1,10.66,13.635,93,8.9981,47,1,0,0,0,0,1,0,0,10,2,1,0
418,0,1,11.48,15.15,87,6.0032,52,1,0,0,0,0,1,0,0,11,2,1,0
419,0,1,12.3,15.91,81,6.0032,70,1,0,0,0,0,1,0,0,12,2,1,0
420,0,1,16.4,20.455,62,19.0012,78,1,0,0,0,1,0,0,0,13,2,1,0
421,0,1,16.4,20.455,58,16.9979,75,1,0,0,0,1,0,0,0,14,2,1,0
422,0,1,16.4,20.455,54,19.0012,82,1,0,0,0,1,0,0,0,15,2,1,0
423,0,1,15.58,19.695,58,26.0027,104,1,0,0,0,1,0,0,0,16,2,1,0
424,0,1,14.76,16.665,57,22.0028,197,1,0,0,0,1,0,0,0,17,2,1,0
425,0,1,13.94,15.91,61,19.0012,161,1,0,0,0,1,0,0,0,18,2,1,0
426,0,1,13.12,14.395,57,27.9993,112,1,0,0,0,1,0,0,0,19,2,1,0
427,0,1,13.12,15.15,49,19.9995,76,1,0,0,0,1,0,0,0,20,2,1,0
428,0,1,13.12,14.395,49,27.9993,59,1,0,0,0,1,0,0,0,21,2,1,0
429,0,1,12.3,15.15,52,11.0014,59,1,0,0,0,1,0,0,0,22,2,1,0
430,0,1,12.3,13.635,52,31.0009,28,1,0,0,0,1,0,0,0,23,2,1,0
431,0,1,6.56,9.09,64,7.0015,8,1,0,0,0,0,1,0,0,0,1,2,0
432,0,1,6.56,9.09,69,7.0015,3,1,0,0,0,0,1,0,0,1,1,2,0
433,0,1,6.56,11.365,69,0.0,2,1,0,0,0,0,1,0,0,2,1,2,0
434,0,1,6.56,11.365,69,0.0,2,1,0,0,0,0,1,0,0,3,1,2,0
435,0,1,5.74,10.605,93,0.0,3,1,0,0,0,0,0,1,0,5,1,2,0
436,0,1,5.74,10.605,93,0.0,22,1,0,0,0,0,0,1,0,6,1,2,0
437,0,1,6.56,11.365,93,0.0,52,1,0,0,0,0,0,1,0,7,1,2,0
438,0,1,6.56,11.365,93,0.0,135,1,0,0,0,0,0,1,0,8,1,2,0
439,0,1,6.56,11.365,93,0.0,116,1,0,0,0,0,1,0,0,9,1,2,0
440,0,1,6.56,11.365,93,0.0,47,1,0,0,0,0,1,0,0,10,1,2,0
441,0,1,7.38,12.12,86,0.0,51,1,0,0,0,0,1,0,0,11,1,2,0
442,0,1,8.2,12.88,86,0.0,55,1,0,0,0,0,1,0,0,12,1,2,0
443,0,1,8.2,12.88,86,0.0,52,1,0,0,0,0,1,0,0,13,1,2,0
444,0,1,9.02,12.88,80,6.0032,54,1,0,0,0,0,1,0,0,14,1,2,0
445,0,1,9.84,14.395,75,0.0,52,1,0,0,0,0,1,0,0,15,1,2,0
446,0,1,9.84,12.12,75,8.9981,64,1,0,0,0,0,1,0,0,16,1,2,0
447,0,1,9.84,14.395,75,0.0,176,1,0,0,0,0,1,0,0,17,1,2,0
448,0,1,9.84,12.88,81,7.0015,168,1,0,0,0,0,1,0,0,18,1,2,0
449,0,1,9.84,12.12,81,8.9981,108,1,0,0,0,0,1,0,0,19,1,2,0
450,0,1,9.02,11.365,87,8.9981,74,1,0,0,0,0,1,0,0,20,1,2,0
451,0,1,9.02,11.365,87,8.9981,64,1,0,0,0,0,1,0,0,21,1,2,0
452,0,1,9.02,12.88,87,6.0032,36,1,0,0,0,0,1,0,0,22,1,2,0
453,0,1,8.2,9.85,93,12.998,16,1,0,0,0,0,0,1,0,23,1,2,0
454,0,1,9.02,12.12,93,7.0015,2,1,0,0,0,0,0,1,0,0,2,2,0
455,0,1,9.02,11.365,93,12.998,3,1,0,0,0,0,0,1,0,1,2,2,0
456,0,1,9.02,11.365,93,8.9981,4,1,0,0,0,0,0,1,0,2,2,2,0
457,0,1,9.02,11.365,93,8.9981,1,1,0,0,0,0,0,1,0,3,2,2,0
458,0,1,9.02,10.605,93,19.0012,1,1,0,0,0,0,0,1,0,4,2,2,0
459,0,1,9.02,12.12,93,7.0015,3,1,0,0,0,0,0,1,0,5,2,2,0
460,0,1,9.02,12.12,93,7.0015,18,1,0,0,0,0,0,1,0,6,2,2,0
461,0,1,9.02,10.605,93,15.0013,49,1,0,0,0,0,0,1,0,7,2,2,0
462,0,1,9.02,10.605,93,15.0013,155,1,0,0,0,0,0,1,0,8,2,2,0
463,0,1,9.84,12.88,93,6.0032,123,1,0,0,0,0,1,0,0,9,2,2,0
464,0,1,9.02,13.635,100,0.0,61,1,0,0,0,0,1,0,0,10,2,2,0
465,0,1,9.84,11.365,93,12.998,52,1,0,0,0,0,1,0,0,11,2,2,0
466,0,1,9.84,11.365,93,15.0013,64,1,0,0,0,0,1,0,0,12,2,2,0
467,0,1,13.94,16.665,93,11.0014,75,1,0,0,0,1,0,0,0,13,2,2,0
468,0,1,15.58,19.695,82,26.0027,63,1,0,0,0,1,0,0,0,14,2,2,0
469,0,1,15.58,19.695,76,22.0028,76,1,0,0,0,1,0,0,0,15,2,2,0
470,0,1,14.76,16.665,71,19.9995,103,1,0,0,0,1,0,0,0,16,2,2,0
471,0,1,14.76,15.91,53,35.0008,190,1,0,0,0,1,0,0,0,17,2,2,0
472,0,1,13.94,14.395,42,36.9974,182,1,0,0,0,1,0,0,0,18,2,2,0
473,0,1,11.48,12.12,45,32.9975,91,1,0,0,0,1,0,0,0,19,2,2,0
474,0,1,9.84,9.85,48,36.9974,75,1,0,0,0,1,0,0,0,20,2,2,0
475,0,1,9.02,9.85,47,22.0028,63,1,0,0,0,1,0,0,0,21,2,2,0
476,0,1,9.02,10.605,44,16.9979,40,1,0,0,0,1,0,0,0,22,2,2,0
477,0,1,8.2,8.335,44,30.0026,32,1,0,0,0,1,0,0,0,23,2,2,0
478,0,1,8.2,8.335,40,30.0026,12,1,0,0,0,1,0,0,0,0,3,2,0
479,0,1,8.2,7.575,44,35.0008,5,1,0,0,0,1,0,0,0,1,3,2,0
480,0,1,7.38,8.335,43,16.9979,2,1,0,0,0,1,0,0,0,2,3,2,0
481,0,1,7.38,8.335,43,16.9979,1,1,0,0,0,1,0,0,0,3,3,2,0
482,0,1,6.56,6.82,50,19.9995,2,1,0,0,0,1,0,0,0,5,3,2,0
483,0,1,6.56,6.82,43,23.9994,39,1,0,0,0,1,0,0,0,6,3,2,0
484,0,1,5.74,6.06,50,22.0028,87,1,0,0,0,1,0,0,0,7,3,2,0
485,0,1,5.74,6.06,50,23.9994,188,1,0,0,0,1,0,0,0,8,3,2,0
486,0,1,6.56,6.82,47,19.9995,133,1,0,0,0,1,0,0,0,9,3,2,0
487,0,1,7.38,7.575,43,22.0028,52,1,0,0,0,1,0,0,0,10,3,2,0
488,0,1,7.38,6.82,43,30.0026,64,1,0,0,0,1,0,0,0,11,3,2,0
489,0,1,8.2,9.09,40,23.9994,69,1,0,0,0,1,0,0,0,12,3,2,0
490,0,1,8.2,8.335,40,27.9993,51,1,0,0,0,1,0,0,0,13,3,2,0
491,0,1,9.02,9.85,37,26.0027,47,1,0,0,0,1,0,0,0,14,3,2,0
492,0,1,9.02,9.85,37,22.0028,60,1,0,0,0,1,0,0,0,15,3,2,0
493,0,1,9.02,10.605,37,16.9979,78,1,0,0,0,1,0,0,0,16,3,2,0
494,0,1,8.2,9.85,40,12.998,175,1,0,0,0,1,0,0,0,17,3,2,0
495,0,1,8.2,10.605,40,11.0014,147,1,0,0,0,1,0,0,0,18,3,2,0
496,0,1,8.2,12.88,40,0.0,96,1,0,0,0,1,0,0,0,19,3,2,0
497,0,1,8.2,11.365,47,6.0032,109,1,0,0,0,1,0,0,0,20,3,2,0
498,0,1,7.38,10.605,55,7.0015,54,1,0,0,0,1,0,0,0,21,3,2,0
499,0,1,7.38,10.605,51,6.0032,41,1,0,0,0,1,0,0,0,22,3,2,0
500,0,1,8.2,11.365,47,7.0015,38,1,0,0,0,1,0,0,0,23,3,2,0
501,0,1,8.2,12.88,44,0.0,13,1,0,0,0,0,1,0,0,0,4,2,0
502,0,1,6.56,11.365,59,0.0,7,1,0,0,0,0,1,0,0,1,4,2,0
503,0,1,5.74,8.335,63,7.0015,1,1,0,0,0,0,1,0,0,2,4,2,0
504,0,1,5.74,8.335,63,7.0015,1,1,0,0,0,0,1,0,0,3,4,2,0
505,0,1,5.74,7.575,63,8.9981,7,1,0,0,0,0,1,0,0,5,4,2,0
506,0,1,6.56,11.365,55,0.0,28,1,0,0,0,0,1,0,0,6,4,2,0
507,0,1,5.74,10.605,59,0.0,87,1,0,0,0,1,0,0,0,7,4,2,0
508,0,1,5.74,7.575,74,8.9981,220,1,0,0,0,1,0,0,0,8,4,2,0
509,0,1,6.56,9.09,80,8.9981,127,1,0,0,0,0,1,0,0,9,4,2,0
510,0,1,8.2,10.605,51,8.9981,51,1,0,0,0,0,1,0,0,10,4,2,0
511,0,1,9.02,11.365,51,11.0014,64,1,0,0,0,1,0,0,0,11,4,2,0
512,0,1,9.84,12.12,48,11.0014,86,1,0,0,0,0,1,0,0,12,4,2,0
513,0,1,10.66,12.88,50,15.0013,82,1,0,0,0,0,1,0,0,13,4,2,0
514,0,1,11.48,13.635,45,11.0014,91,1,0,0,0,0,1,0,0,14,4,2,0
515,0,1,11.48,13.635,48,16.9979,90,1,0,0,0,0,1,0,0,15,4,2,0
516,0,1,12.3,14.395,42,15.0013,99,1,0,0,0,0,1,0,0,16,4,2,0
517,0,1,10.66,13.635,56,8.9981,205,1,0,0,0,0,1,0,0,17,4,2,0
518,0,1,9.84,12.88,60,7.0015,155,1,0,0,0,0,1,0,0,18,4,2,0
519,0,1,9.84,12.12,65,8.9981,103,1,0,0,0,0,1,0,0,19,4,2,0
520,0,1,9.84,12.12,65,11.0014,71,1,0,0,0,0,1,0,0,20,4,2,0
521,0,1,9.84,12.12,70,11.0014,43,1,0,0,0,0,1,0,0,21,4,2,0
522,0,1,9.84,12.12,65,11.0014,46,1,0,0,0,0,1,0,0,22,4,2,0
523,0,1,9.84,12.12,70,8.9981,31,1,0,0,0,0,1,0,0,23,4,2,0
524,0,0,9.84,12.12,70,11.0014,39,1,0,0,0,0,1,0,0,0,5,2,0
525,0,0,9.84,12.12,65,11.0014,18,1,0,0,0,0,1,0,0,1,5,2,0
526,0,0,9.84,12.12,75,11.0014,17,1,0,0,0,0,1,0,0,2,5,2,0
527,0,0,9.84,12.12,75,11.0014,11,1,0,0,0,0,1,0,0,3,5,2,0
528,0,0,9.02,11.365,93,8.9981,8,1,0,0,0,0,0,1,0,4,5,2,0
529,0,0,8.2,11.365,100,6.0032,9,1,0,0,0,0,0,1,0,5,5,2,0
530,0,0,8.2,12.88,100,0.0,4,1,0,0,0,0,0,1,0,6,5,2,0
531,0,0,9.02,12.88,93,6.0032,4,1,0,0,0,0,0,1,0,7,5,2,0
532,0,0,8.2,11.365,100,6.0032,10,1,0,0,0,0,0,1,0,8,5,2,0
533,0,0,8.2,11.365,100,6.0032,20,1,0,0,0,0,0,1,0,9,5,2,0
534,0,0,8.2,10.605,100,8.9981,34,1,0,0,0,0,0,1,0,10,5,2,0
535,0,0,9.02,11.365,100,8.9981,47,1,0,0,0,0,0,1,0,11,5,2,0
536,0,0,9.02,11.365,100,11.0014,52,1,0,0,0,0,0,1,0,12,5,2,0
537,0,0,9.02,11.365,100,11.0014,72,1,0,0,0,0,0,1,0,13,5,2,0
538,0,0,9.02,13.635,100,0.0,55,1,0,0,0,0,0,1,0,14,5,2,0
539,0,0,9.02,13.635,100,0.0,60,1,0,0,0,0,0,1,0,15,5,2,0
540,0,0,9.02,11.365,100,8.9981,71,1,0,0,0,0,0,1,0,16,5,2,0
541,0,0,9.84,10.605,100,19.0012,78,1,0,0,0,0,1,0,0,17,5,2,0
542,0,0,11.48,12.12,93,30.0026,83,1,0,0,0,0,1,0,0,18,5,2,0
543,0,0,11.48,12.12,93,30.0026,84,1,0,0,0,0,1,0,0,19,5,2,0
544,0,0,12.3,14.395,87,16.9979,69,1,0,0,0,1,0,0,0,20,5,2,0
545,0,0,10.66,12.88,100,12.998,56,1,0,0,0,1,0,0,0,21,5,2,0
546,0,0,10.66,13.635,93,8.9981,45,1,0,0,0,1,0,0,0,22,5,2,0
547,0,0,10.66,12.88,93,15.0013,59,1,0,0,0,1,0,0,0,23,5,2,0
548,0,0,10.66,12.88,70,12.998,39,1,0,0,0,1,0,0,0,0,6,2,0
549,0,0,10.66,11.365,65,27.9993,44,1,0,0,0,1,0,0,0,1,6,2,0
550,0,0,10.66,11.365,60,22.0028,20,1,0,0,0,1,0,0,0,2,6,2,0
551,0,0,10.66,14.395,60,6.0032,13,1,0,0,0,1,0,0,0,3,6,2,0
552,0,0,10.66,11.365,60,23.9994,2,1,0,0,0,1,0,0,0,4,6,2,0
553,0,0,10.66,12.88,60,15.0013,1,1,0,0,0,1,0,0,0,5,6,2,0
554,0,0,10.66,12.88,60,15.0013,1,1,0,0,0,1,0,0,0,6,6,2,0
555,0,0,9.84,12.12,65,11.0014,8,1,0,0,0,1,0,0,0,7,6,2,0
556,0,0,9.84,12.88,65,7.0015,23,1,0,0,0,1,0,0,0,8,6,2,0
557,0,0,11.48,14.395,56,7.0015,45,1,0,0,0,1,0,0,0,9,6,2,0
558,0,0,12.3,14.395,52,16.9979,89,1,0,0,0,1,0,0,0,10,6,2,0
559,0,0,13.12,15.15,49,16.9979,117,1,0,0,0,1,0,0,0,11,6,2,0
560,0,0,13.94,16.665,46,0.0,174,1,0,0,0,1,0,0,0,12,6,2,0
561,0,0,13.94,18.18,46,0.0,182,1,0,0,0,1,0,0,0,13,6,2,0
562,0,0,13.94,17.425,46,6.0032,161,1,0,0,0,1,0,0,0,14,6,2,0
563,0,0,13.94,17.425,46,6.0032,182,1,0,0,0,1,0,0,0,15,6,2,0
564,0,0,13.94,17.425,49,7.0015,157,1,0,0,0,1,0,0,0,16,6,2,0
565,0,0,13.94,18.18,46,0.0,121,1,0,0,0,1,0,0,0,17,6,2,0
566,0,0,12.3,15.15,56,11.0014,78,1,0,0,0,1,0,0,0,18,6,2,0
567,0,0,11.48,14.395,61,8.9981,21,1,0,0,0,1,0,0,0,19,6,2,0
568,0,0,11.48,14.395,61,7.0015,26,1,0,0,0,1,0,0,0,20,6,2,0
569,0,0,10.66,15.15,60,0.0,27,1,0,0,0,1,0,0,0,21,6,2,0
570,0,0,10.66,15.15,60,0.0,62,1,0,0,0,1,0,0,0,22,6,2,0
571,0,0,9.84,14.395,65,0.0,30,1,0,0,0,1,0,0,0,23,6,2,0
572,0,1,9.84,14.395,65,0.0,15,1,0,0,0,1,0,0,0,0,0,2,0
573,0,1,9.02,13.635,75,0.0,5,1,0,0,0,1,0,0,0,1,0,2,0
574,0,1,8.2,12.88,80,0.0,3,1,0,0,0,1,0,0,0,2,0,2,0
575,0,1,8.2,12.88,86,0.0,1,1,0,0,0,1,0,0,0,3,0,2,0
576,0,1,8.2,12.88,86,0.0,2,1,0,0,0,1,0,0,0,4,0,2,0
577,0,1,8.2,12.88,86,0.0,10,1,0,0,0,1,0,0,0,5,0,2,0
578,0,1,7.38,12.12,93,0.0,30,1,0,0,0,1,0,0,0,6,0,2,0
579,0,1,7.38,12.12,86,0.0,95,1,0,0,0,1,0,0,0,7,0,2,0
580,0,1,6.56,11.365,100,0.0,230,1,0,0,0,0,1,0,0,8,0,2,0
581,0,1,9.02,13.635,80,0.0,118,1,0,0,0,1,0,0,0,9,0,2,0
582,0,1,9.84,12.88,75,7.0015,55,1,0,0,0,1,0,0,0,10,0,2,0
583,0,1,12.3,15.91,65,6.0032,47,1,0,0,0,1,0,0,0,11,0,2,0
584,0,1,13.12,17.425,62,0.0,66,1,0,0,0,0,1,0,0,12,0,2,0
585,0,1,14.76,18.18,57,6.0032,64,1,0,0,0,0,1,0,0,13,0,2,0
586,0,1,14.76,18.18,57,6.0032,60,1,0,0,0,0,1,0,0,14,0,2,0
587,0,1,15.58,19.695,54,6.0032,50,1,0,0,0,0,1,0,0,15,0,2,0
588,0,1,14.76,17.425,57,8.9981,114,1,0,0,0,0,1,0,0,16,0,2,0
589,0,1,13.12,15.91,70,11.0014,216,1,0,0,0,0,1,0,0,17,0,2,0
590,0,1,13.94,16.665,66,8.9981,175,1,0,0,0,0,1,0,0,18,0,2,0
591,0,1,13.12,17.425,70,0.0,128,1,0,0,0,0,1,0,0,19,0,2,0
592,0,1,13.12,16.665,70,7.0015,88,1,0,0,0,0,1,0,0,20,0,2,0
